,cell_line_id,part1_spearmanr,pca_spearmanr,racs_spearmanr
0,683665,0.9271997441072767,0.9356550334874899,0.937808518346605
1,684055,0.8505602860102748,0.8814525622073106,0.8852416403368124
2,684057,0.8280076110946089,0.8744968419947545,0.8736176000837448
3,684059,0.8010325595338114,0.8529543499358752,0.8519326821324467
4,684062,0.8134803343152379,0.8551645559645131,0.8561986150197194
5,684072,0.8991886626836786,0.931989443066563,0.9325865387150828
6,684681,0.8188662613670187,0.832442481589751,0.8287362414999725
7,687448,0.8199474036444885,0.8242586188588901,0.817164359647619
8,687562,0.9168766063714596,0.9104739829718094,0.9145580440626323
9,687568,0.8635620503554454,0.8462635279868767,0.8433067971196115
10,687590,0.8582837737145721,0.8512561858717912,0.8486819071291785
11,687600,0.7250893383430863,0.7046307309660457,0.7028970162591641
12,687799,0.858239740840283,0.8584594357646942,0.8484007154620892
13,687804,0.8565910865945505,0.8256573480071575,0.8305658916536338
14,687807,0.8072582810542783,0.7984792101281885,0.7944719590562934
15,687814,0.7721113377160728,0.7163294731915596,0.7237506763183338
16,687983,0.8808722534941014,0.8700828948022812,0.8621524585444567
17,687984,,,
18,687997,0.8921413218573779,0.9191576441001303,0.9082392733058753
19,688001,0.7858085114296699,0.7773359269202984,0.782627040386431
20,688006,0.9050068294261542,0.9179311612844131,0.911571879989333
21,688007,0.8438688241154914,0.8955700285971702,0.8809837311970137
22,688010,0.8698502804884581,0.8563493246922124,0.8558701333155433
23,688013,0.7627434031569421,0.7536601442414385,0.7567132894245888
24,688014,0.8784050995341744,0.890620418686274,0.8847341083671312
25,688015,,,
26,688018,0.791488468225326,0.8351263100834914,0.821686973414501
27,688021,0.8291615992719326,0.8187464839205915,0.8162395994654785
28,688023,0.8328806247041793,0.8392477324056531,0.8298524576303825
29,688025,0.8770561279833423,0.8791471943609509,0.8765261116600622
30,688026,0.893498788086027,0.8860780570755729,0.8864320523363826
31,688027,0.8640163626320575,0.8704935872606202,0.8754805742273258
32,688031,0.8538129518390417,0.8666057802490739,0.8603049494405755
33,688086,0.8121878200881238,0.825068803515112,0.8320876732377755
34,688121,0.892300696517247,0.8795501788535557,0.8829238047527456
35,713878,0.8022693737616683,0.8256470725803905,0.8222646868108311
36,724859,0.8821696491978489,0.8766689271428455,0.8758326328491873
37,724863,0.7334536998162773,0.7538344068827822,0.7391041552195978
38,724866,0.8842456782054016,0.8774244362770979,0.8870379043632953
39,724872,0.8394498420378027,0.8382771837589841,0.8328828252361207
40,735784,0.8938828334938175,0.8922894284238834,0.8961059269695758
41,749711,0.8487734924558404,0.8473474008045245,0.843090113751053
42,749713,0.8591959435087712,0.8720062006653124,0.8664345779020307
43,749715,0.8403051877079244,0.8543129753959993,0.8573744376429006
44,749716,0.7744433813217078,0.8272084907483691,0.8233507584786129
45,753531,0.9537513132521619,0.9633070906976791,0.9616490660864019
46,753532,0.8209071181373687,0.8279311843666529,0.8366874748522649
47,753546,0.8745645573126996,0.8831891078199317,0.878879837143524
48,753547,0.8673266354380765,0.8659141336661673,0.865985182929469
49,753548,0.8889430496073342,0.8907277599525231,0.8883099705365808
50,753549,0.8308510475151643,0.8588202202029911,0.8569518581951033
51,753551,0.8213966027836802,0.8483956601455939,0.8476259655008362
52,753552,0.8496560407235283,0.8454305349766152,0.8431209017888399
53,753555,0.769797780831595,0.7648104578740514,0.7693363260823228
54,753558,0.8607255481958026,0.860878599659365,0.858511428099722
55,753563,0.8228934760840103,0.8328254992223617,0.8344713197627041
56,753564,0.8723915916298312,0.8980572891080424,0.8960382029968719
57,753565,0.7911379041354768,0.7997223868311328,0.7945616274393161
58,753577,0.9278720502110522,0.9331037185401025,0.9279688294368535
